lng,lat
-88.0106684,41.8900326
-76.868947,38.834867
-76.86933,38.846459
-76.870071,38.846683
-76.87538,38.845
-76.87359,38.837139
-76.8672894,38.848215
-76.85271,38.869644
-76.8529894,38.8697184
-76.8692932,38.8487265
-76.867234,38.847732
-76.8613232,38.8522755
-76.871053,38.84793
-76.870765,38.847515
-76.8745422,38.8368187
-76.8687183,38.8475024
-76.8681661,38.8444455
-87.9281238,41.8148163
-73.986488,40.752299
-73.994064,40.755491
-87.639508,41.858803
-73.82406,40.986978
-82.742238,27.839591
-82.738228,27.865064
-73.807663,40.989636
-82.69487,27.891208
-73.7614,41.031561
-81.5055063,27.6165359
-77.0636224,38.8011081
-89.6539212,39.7922535
-95.3645475,29.7585771
-82.4862488,27.8933593
-73.9923001,40.7327179
-118.2563633,34.1396054
-77.021294,38.928816
-73.303693,40.842439
-73.9841117,40.7579267
-73.86701,40.72159
-73.868873,41.08126
-87.9926719,41.8810009
-88.161635,41.801728
-76.8570615,38.8833245
-76.86177,38.885996
-104.9371576,39.6949417
-87.766765,41.680864
-87.66833,41.939101
-88.0895518,41.9846284
-73.7717681,41.0507183
-73.8166497,41.0918837
-81.355077,28.6620463
-81.3560745,28.6413515
-76.9887487,38.9999908
-87.926586,41.76321
-81.441605,28.505466
-117.899348,33.856631
-104.978011,39.740577
-77.3735957,39.0114006
-81.3662471,28.4437737
-82.735855,28.054208
-74.021556,41.932662
-74.06983,41.74258
-118.4619737,34.2105967
-118.4719094,34.2195566
-77.049134,39.003326
-117.839155,33.6726066
-118.3956511,33.965061
-81.5752066,28.2625477
-82.7681961,27.9082139
-82.78834,27.955115
-82.6923339,27.8288729
-82.692681,27.828865
-76.94249,39.083701
-82.74074,27.8671337
-82.733098,27.854917
-82.733671,27.854103
-82.729044,27.98978
-73.9888848,40.7620161
-122.4157436,37.7886467
-82.4602139,27.9381998
-82.753992,27.977694
-82.7591609,27.9842616
-82.752298,27.976366
-81.4323563,28.5825005
-118.461558,34.303163
-118.3506476,34.0150626
-118.061249,33.800925
-118.2584293,33.7761073
-73.283481,40.7748822
-81.4015514,28.5070719
-118.0636508,33.9640749
-81.4212217,28.5780383
-104.8972728,39.6789424
-82.5951763,28.1959981
-87.990035,41.909681
-118.26822,34.14764
-82.1195783,29.2677469
-104.849419,39.779816
-73.42655,40.839173
-81.5656934,28.5576838
-81.566121,28.550489
-82.2720941,29.0672122
-88.2525999,42.2168162
-73.2198611,40.8098849
-87.6969404,41.9396079
-73.2912884,40.7814297
-117.9029261,34.001632
-87.9066279,42.1404485
-73.987777,40.7329403
-77.0392801,38.9220587
-73.3023774,40.7600389
-104.8986155,39.6795279
-81.305657,28.488923
-73.4633186,40.7912182
-81.543606,28.556162
-118.179797,33.767373
-118.1691272,33.7641016
-81.4384867,28.4519851
-76.6653543,39.2963759
-76.612448,39.30534
-81.477367,28.516009
-81.3781833,28.4531469
-81.504013,27.5928573
-77.4026842,39.4554151
-82.738853,27.869548
-82.738859,27.86899
-82.7388673,27.8682037
-88.0000888,41.9132143
-73.4202513,40.7605698
-122.4096697,37.7755982
-73.156607,40.8608129
-81.7517371,28.5936967
-81.4337412,28.4816312
-87.6769652,42.0465164
-74.0109352,40.7436786
-76.863499,39.284324
-81.3042279,28.4684022
-73.556897,40.675943
-88.308884,41.847119
-76.6171357,39.2891492
-117.2185415,33.8500481
-81.2837193,28.5915398
-76.9909305,38.8561982
-73.2904698,40.7749602
-88.023989,42.140397
-81.308516,28.519477
-81.529249,28.685114
-82.6615393,27.7110156
-80.1123392,26.3168021
-76.9905066,38.787615
-81.4533482,28.4958989
-87.9385195,41.8011769
-76.95874,38.5336171
-82.7457311,27.7445074
-73.8846314,40.9728121
-72.9974309,40.845589
-81.432838,28.505324
-81.5569866,28.6909853
-81.5558367,28.5630233
-73.2779751,40.838002
-73.4118325,40.842917
-81.5424755,28.555675
-73.9403258,40.8049662
-73.9640549,41.7141296
-118.3314235,34.1047492
-82.0881213,29.1720465
-81.4110619,28.5842362
-117.392036,33.204018
-87.8767487,42.3623223
-81.301907,28.470129
-76.8464,38.70175
-73.3393677,40.8331126
-81.504124,27.5948299
-82.738856,27.865563
-82.7305521,27.8652202
-82.7531153,27.980569
-81.413134,28.701464
-82.7026106,27.7173804
-73.9542176,40.8133277
-74.13279,40.63814
-122.1659402,37.4492105
-82.684179,27.737103
-73.9984578,40.7195208
-73.99755,40.725141
-81.394515,28.4406854
-74.3339459,41.3969456
-82.632037,27.864285
-73.7645596,41.0545285
-82.7684587,28.0315201
-118.0809328,34.011894
-81.413784,28.45867
-73.1627447,40.8500827
-73.735192,40.950204
-88.3380508,42.2207217
-87.7221444,41.5065999
-73.90912,40.88972
-74.027271,41.937686
-117.7345618,34.0230413
-82.7286657,27.9652984
-73.8993886,40.8979859
-81.5082358,28.3516908
-81.4154067,28.4395548
-118.2911933,34.0095448
-87.955585,41.796377
-73.1732594,40.8151368
-73.207364,40.825576
-82.5949313,28.1766664
-73.864858,41.074662
-81.437746,28.501983
-73.9631061,40.764453
-81.436029,28.507578
-81.2961737,28.4642561
-82.693964,28.233084
-73.9616003,40.7661707
-73.9737018,40.7375049
-81.4029202,28.4241023
-81.4343456,28.5827506
-81.5235134,28.6763557
-81.407257,28.425485
-118.172717,34.116232
-73.6262416,40.8719665
-88.2932351,42.0442819
-81.4417498,28.5091441
-82.625938,27.870754
-82.694387,27.82887
-82.7309516,27.8652103
-82.680475,27.886904
-118.058876,33.921848
-82.750313,27.9866941
-82.7501778,27.9820724
-82.7532536,27.982414
-82.7551624,28.0184358
-81.444978,28.4320787
-90.0292584,38.5440273
-81.5266949,28.6553237
-104.885194,39.575281
-73.6490949,40.8519843
-73.939962,40.752865
-73.9286635,40.7546459
-74.10666,40.58718
-93.271825,44.9784
-118.216238,33.785015
-73.9444228,40.679736
-81.3484679,28.5473115
-77.014877,38.917956
-73.4335165,40.8694208
-73.411547,40.83218
-117.5441813,33.8794974
-117.5403651,33.8751407
-117.521931,33.881283
-117.555028,33.877953
-117.5309346,33.8727588
-75.803502,39.638331
-117.3279498,33.9095479
-73.160711,40.8603111
-117.528797,33.882763
-117.522768,33.881111
-117.542665,33.875653
-117.551856,33.88511
-117.5206103,33.8834868
-117.528021,33.881601
-117.528211,33.881021
-117.55466,33.877888
-117.527011,33.881467
-73.170847,40.850065
-117.542697,33.875437
-73.4251582,40.8682109
-118.37478,33.962511
-73.6701489,40.7979203
-76.994523,38.843067
-104.909999,39.740468
-76.988578,38.785137
-81.2955157,28.4613874
-82.8402399,27.8614362
-88.0609575,42.1562506
-81.5526106,28.6555537
-117.500125,33.89776
-73.312577,40.764248
-117.272914,33.912607
-73.932709,40.724998
-122.255363,37.86415
-76.6106826,39.2888716
-87.966851,42.023475
-73.2969541,40.7595511
-82.773341,28.062525
-82.5366368,28.204327
-88.3449588,41.8908237
-88.0868509,41.7947492
-73.287973,40.762941
-81.4162307,28.49049
-73.9176916,40.7544742
-73.8924081,40.759899
-118.1525624,33.8032897
-122.4247415,37.7710956
-73.312127,40.8366309
-77.020584,38.95714
-118.2218071,33.9242384
-81.5997257,28.7233823
-87.970134,41.976693
-73.2951272,40.8376466
-122.4308217,37.7674813
-81.298088,28.596573
-81.371724,28.438741
-118.4395196,33.9562933
-73.233072,40.810422
-73.1597406,40.8590999
-118.402022,34.066073
-74.018889,41.933829
-73.420965,40.750722
-118.0913647,34.0444521
-82.7388604,27.8681528
-73.9185133,41.6226588
-82.592863,28.1835978
-77.4092838,39.4382301
-82.592692,28.185598
-87.7047708,41.8268274
-73.8875129,40.6551961
-121.887812,37.343627
-118.086163,34.063039
-105.1131964,39.809476
-81.4305339,28.5077699
-82.6380775,27.8687408
-77.092736,38.979363
-118.59641,34.227856
-82.7504776,27.8790683
-118.3379479,33.8153178
-96.7660161,33.2471712
-81.4051319,28.4748574
-81.438979,28.506292
-73.08128,40.857333
-81.354666,28.644399
-87.944434,41.844054
-117.56034,33.930799
-117.56179,33.930231
-117.5604434,33.9273848
-117.561033,33.929756
-117.561594,33.929758
-117.561314,33.930247
-82.6776057,27.7877633
-81.41451,28.57742
-73.239906,40.809137
-73.9233854,40.7021747
-87.9412513,42.012847
-73.3232655,40.8707832
-74.001395,40.72063
-73.2900029,40.7730632
